ID,RegionA,RegionB,VolumeA,VolumeB,CLASS_REFORMAT_ERROR,CLASS_WLZ_RCC_EMPTY,CLASS_WLZ_RCC_DC,CLASS_WLZ_RCC_EC,CLASS_WLZ_RCC_EQ,CLASS_WLZ_RCC_PO,CLASS_WLZ_RCC_TPP,CLASS_WLZ_RCC_NTPP,CLASS_WLZ_RCC_TPPI,CLASS_WLZ_RCC_NTPPI,CLASS_WLZ_RCC_TSUR,CLASS_WLZ_RCC_TSURI,CLASS_WLZ_RCC_NTSUR,CLASS_WLZ_RCC_NTSURI,CLASS_WLZ_RCC_ENC,CLASS_WLZ_RCC_ENCI,CLASS_WLZ_RCC_OST,QUANT_REFORMAT_ERROR,QUANT_WLZ_RCC_EMPTY,QUANT_WLZ_RCC_DC,QUANT_WLZ_RCC_EC,QUANT_WLZ_RCC_EQ,QUANT_WLZ_RCC_PO,QUANT_WLZ_RCC_TPP,QUANT_WLZ_RCC_NTPP,QUANT_WLZ_RCC_TPPI,QUANT_WLZ_RCC_NTPPI,QUANT_WLZ_RCC_TSUR,QUANT_WLZ_RCC_TSURI,QUANT_WLZ_RCC_NTSUR,QUANT_WLZ_RCC_NTSURI,QUANT_WLZ_RCC_ENC,QUANT_WLZ_RCC_ENCI,QUANT_WLZ_RCC_OST
4833,Fzd8,Wnt5B,2742695,17485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00124385553864,0,0,0,0,0,0,0,0,0,0.989247926794,0
4834,Fzd8,Wnt6,2742695,1236140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.149960621103,0,0,0,0,0,0,0,0,0.930577406529,0.990959761839,0
4835,Fzd8,Wnt7A,2742695,884601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0669744667696,0,0,0,0,0,0,0,0,0.673087237188,0.997819355845,0
4836,Fzd8,Wnt7B,2742695,1173183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0215284169051,0,0,0,0,0,0,0,0,0,0.999394808824,0
4837,Fzd8,Wnt8A,2742695,143251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00741683506714,0,0,0,0,0,0,0,0,0,0.999678885313,0
4838,Fzd8,Wnt8B,2742695,108590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00799456705994,0,0,0,0,0,0,0,0,0,0.996878165577,0
4839,Fzd8,Wnt9A,2742695,271095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0179181616482,0,0,0,0,0,0,0,0,0.58819518758,0.993533632122,0
4840,Fzd8,Wnt9B,2742695,83024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0032411533095,0,0,0,0,0,0,0,0,0.555106564893,0.998819618424,0
4841,Fzd9,2ndBranchialArch_LHS,327569,153797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000812932065076,0,0,0,0,0,0,0,0,0,0.990441946202,0
4842,Fzd9,2ndBranchialArch_RHS,327569,159138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000413150094757,0,0,0,0,0,0,0,0,0,0.999434453116,0
4843,Fzd9,FitzP_BranchialArch_L,327569,1194804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000859923803388,0,0,0,0,0,0,0,0,0,0.888236899106,0
4844,Fzd9,diencephalon,327569,1219472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0321850384507,0,0,0,0,0,0,0,0,0,0.999603106918,0
4845,Fzd9,diencephalon_floor_plate,327569,71335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00557104468432,0,0,0,0,0,0,0,0,0,1,0
4846,Fzd9,embryo,327569,14409122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0227334462155,0,0,0,0,0,0,0,1,0.927996792587,0
4847,Fzd9,eye,327569,56729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000210818365663,0,0,0,0,0,0,0,0,0,1,0
4848,Fzd9,forelimb_L,327569,261002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0003110192594,0,0,0,0,0,0,0,0,0,0.921023593689,0
4849,Fzd9,forelimb_L_AER,327569,10181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.32966967892e-05,0,0,0,0,0,0,0,0,0,0.970435124251,0
4850,Fzd9,forelimb_L_PZ,327569,27426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000197224765796,0,0,0,0,0,0,0,0,0,0.961022387515,0
4851,Fzd9,forelimb_L_anterior,327569,45965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.03146191347e-06,0,0,0,0,0,0,0,0,0,0.884455564016,0
4852,Fzd9,forelimb_L_dorsal,327569,181623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000332008573286,0,0,0,0,0,0,0,0,0,0.883126035799,0
4853,Fzd9,forelimb_L_flank,327569,19602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4854,Fzd9,forelimb_L_flank_proximal,327569,495458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000789174807692,0,0,0,0,0,0,0,0,0,0.974522562962,0
4855,Fzd9,forelimb_L_flank_proximal_v2,327569,408923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000158886436938,0,0,0,0,0,0,0,0,0,0.973312824175,0
4856,Fzd9,forelimb_L_middle,327569,55103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000185571914344,0,0,0,0,0,0,0,0,0,0.923525034935,0
4857,Fzd9,forelimb_L_posterior,327569,45584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3399509042e-05,0,0,0,0,0,0,0,0,0,0.954984204984,0
4858,Fzd9,forelimb_L_proximal,327569,76790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.95703647646e-05,0,0,0,0,0,0,0,0,0,0.899804662065,0
4859,Fzd9,forelimb_L_ventral,327569,114260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999413618064,0
4860,Fzd9,forelimb_R,327569,234439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.55879484971e-05,0,0,0,0,0,0,0,0,0,0.816391470702,0
4861,Fzd9,forelimb_R_AER,327569,13414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.79816998064e-06,0,0,0,0,0,0,0,0,0,0.974876994185,0
4862,Fzd9,forelimb_R_PZ,327569,41958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.62372368553e-05,0,0,0,0,0,0,0,0,0,0.773511606845,0
4863,Fzd9,forelimb_R_anterior,327569,32242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.50137575667e-05,0,0,0,0,0,0,0,0,0,0.930928602444,0
4864,Fzd9,forelimb_R_dorsal,327569,172746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.79775173098e-05,0,0,0,0,0,0,0,0,0,0.743195211467,0
4865,Fzd9,forelimb_R_flank,327569,55479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000125326370757,0,0,0,0,0,0,0,0,0,0.963824149678,0
4866,Fzd9,forelimb_R_middle,327569,69380,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722874027097,0
4867,Fzd9,forelimb_R_posterior,327569,46795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.34242257494e-06,0,0,0,0,0,0,0,0,0,0.818890907148,0
4868,Fzd9,forelimb_R_proximal,327569,41388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893785638349,0
4869,Fzd9,forelimb_R_ventral,327569,114699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.20073714796e-05,0,0,0,0,0,0,0,0,0,0.999912815282,0
4870,Fzd9,heart,327569,840612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0561288928548,0,0,0,0,0,0,0,0,0,1,0
4871,Fzd9,hindlimb_L,327569,177791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000241470356545,0,0,0,0,0,0,0,0,0,1,0
4872,Fzd9,hindlimb_R,327569,152739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2460311677e-06,0,0,0,0,0,0,0,0,0,0,0
4873,Fzd9,hyoid_arch,327569,165060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00070894612822,0,0,0,0,0,0,0,0,0,0.992154368109,0
4874,Fzd9,liver,327569,88757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000872673771465,0,0,0,0,0,0,0,0,0,1,0
4875,Fzd9,mandibular_arch,327569,365770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000344827586207,0,0,0,0,0,0,0,0,0,0.998859939306,0
4876,Fzd9,maxillary_process,327569,266980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000190096158375,0,0,0,0,0,0,0,0,0,0.962173196494,0
4877,Fzd9,mesencephalon,327569,745515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.075449989978,0,0,0,0,0,0,0,0,0,0.967692132284,0
4878,Fzd9,metencephalon,327569,1768228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0035616481649,0,0,0,0,0,0,0,0,0,0.98777815983,0
4879,Fzd9,neural_tube,327569,1377217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000482404557843,0,0,0,0,0,0,0,0,0,0.894787822108,0
4880,Fzd9,olfactory_placode,327569,618910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00107989990037,0,0,0,0,0,0,0,0,0,0.984988124283,0
4881,Fzd9,otic_pit,327569,101926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000507830608209,0,0,0,0,0,0,0,0,0,1,0
4882,Fzd9,rathke_pouch,327569,13624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.39653201555e-05,0,0,0,0,0,0,0,0,0,1,0
4883,Fzd9,tail_bud,327569,119066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000353881610923,0,0,0,0,0,0,0,0,0,0.992583945039,0
4884,Fzd9,telencephalon,327569,1002166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0286254670349,0,0,0,0,0,0,0,0,0,0.999812406328,0
4885,Fzd9,Ctnnb1,327569,5673688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00644104748568,0,0,0,0,0,0,0,0,0.856842375194,0.97228099254,0
4886,Fzd9,Fgf8_1009,327569,67598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0011172306866,0,0,0,0,0,0,0,0,0,0.849448208527,0
4887,Fzd9,Fgf8_1028,327569,27832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000140705949892,0,0,0,0,0,0,0,0,0,0.7445745904,0
4888,Fzd9,Fzd1,327569,515619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0144701207107,0,0,0,0,0,0,0,0,0.830603628548,0.996761174433,0
4889,Fzd9,Fzd10,327569,3644620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.036447180108,0,0,0,0,0,0,0,0,0.993882204971,0.878979975965,0
4890,Fzd9,Fzd3,327569,3793904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0393081186092,0,0,0,0,0,0,0,0,0.993317438463,0.912835696422,0
4891,Fzd9,Fzd4,327569,157650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0386970128997,0,0,0,0,0,0,0,0,0.901312395251,0.992546780844,0
4892,Fzd9,Fzd5,327569,265320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.146117741667,0,0,0,0,0,0,0,0,0.892386031645,0.993061209106,0
4893,Fzd9,Fzd6,327569,3228769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0427305920569,0,0,0,0,0,0,0,0,0.981405444349,0.863167046017,0
4894,Fzd9,Fzd7,327569,2263985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0514487091165,0,0,0,0,0,0,0,0,0.984494869783,0.943287168422,0
4895,Fzd9,Fzd8,327569,2742695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0405438288856,0,0,0,0,0,0,0,0,0.983823255558,0.845173816265,0
4896,Fzd9,Fzd9,327569,327569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4897,Fzd9,Lef1,327569,2414676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0169996591761,0,0,0,0,0,0,0,0,0.94561145896,0.855490757352,0
4898,Fzd9,PCNA_B,327569,2258472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0156209131332,0,0,0,0,0,0,0,0,0.852238764962,0.936631049665,0
4899,Fzd9,PCNA_C,327569,3054671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0167957813485,0,0,0,0,0,0,0,0,0.862486987474,0.950104610284,0
4900,Fzd9,Sfrp1,327569,2304559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0151376192787,0,0,0,0,0,0,0,0,0.986057899252,0.916563212311,0
4901,Fzd9,Sfrp2,327569,4169934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0259333420928,0,0,0,0,0,0,0,0,0.978349599626,0.905361331858,0
4902,Fzd9,Sfrp3,327569,2704049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00980789581413,0,0,0,0,0,0,0,0,0.858484777253,0.948034595527,0
4903,Fzd9,Sfrp4,327569,2253489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.021169907618,0,0,0,0,0,0,0,0,0.896000537291,0.963735345502,0
4904,Fzd9,Shh,327569,385609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0103789462947,0,0,0,0,0,0,0,0,0.614401851213,0.993501189028,0
4905,Fzd9,Tcf7,327569,4137336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0111466284393,0,0,0,0,0,0,0,0,0.868525409914,0.88773766501,0
4906,Fzd9,Tcf7l1,327569,3381256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.014271298241,0,0,0,0,0,0,0,0,0.855847165025,0.95951415687,0
4907,Fzd9,Tcf7l2,327569,2486259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0225241610629,0,0,0,0,0,0,0,0,0.791369146653,0.993483382061,0
4908,Fzd9,Wif1,327569,1408138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0135349611802,0,0,0,0,0,0,0,0,0.933913160281,0.985671858866,0
4909,Fzd9,Wise,327569,1848536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.058723219998,0,0,0,0,0,0,0,0,0.964364759791,0.887922658796,0
4910,Fzd9,Wnt1,327569,154892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0213538425061,0,0,0,0,0,0,0,0,0.763365886271,0.736642305606,0
4911,Fzd9,Wnt10A,327569,413643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.111020842545,0,0,0,0,0,0,0,0,0.987849888115,0.938021433942,0
4912,Fzd9,Wnt10B,327569,51179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00103341553083,0,0,0,0,0,0,0,0,0.630181732704,0.851892377733,0
4913,Fzd9,Wnt11,327569,3196672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00713778668886,0,0,0,0,0,0,0,0,0.842295821644,0.911152598703,0
4914,Fzd9,Wnt16,327569,463013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.56582985258e-05,0,0,0,0,0,0,0,0,0.597547386963,0.857254547928,0
4915,Fzd9,Wnt2,327569,981554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0086960072798,0,0,0,0,0,0,0,0,0.673946557824,0.993834266887,0
4916,Fzd9,Wnt2B,327569,51084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.029723460322,0,0,0,0,0,0,0,0,0.831195870183,0.997494323076,0
4917,Fzd9,Wnt3,327569,1028642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0367277828103,0,0,0,0,0,0,0,0,0.871089755136,0.924542260573,0
4918,Fzd9,Wnt3A,327569,377281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.119605687854,0,0,0,0,0,0,0,0,0.959629879506,0.941165868411,0
4919,Fzd9,Wnt4,327569,592591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.057062245545,0,0,0,0,0,0,0,0,0.936840787742,0.860931063752,0
4920,Fzd9,Wnt5A,327569,429701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0520312801726,0,0,0,0,0,0,0,0,0.819445674041,0.926965494611,0
4921,Fzd9,Wnt5B,327569,17485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00795428985397,0,0,0,0,0,0,0,0,0.672652174046,0.987646554189,0
4922,Fzd9,Wnt6,327569,1236140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00737959122669,0,0,0,0,0,0,0,0,0.878163074039,0.856608474768,0
4923,Fzd9,Wnt7A,327569,884601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0343806533092,0,0,0,0,0,0,0,0,0.742613006725,0.956902603547,0
4924,Fzd9,Wnt7B,327569,1173183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0104250546029,0,0,0,0,0,0,0,0,0.652195415317,0.996766915306,0
4925,Fzd9,Wnt8A,327569,143251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0255885229582,0,0,0,0,0,0,0,0,0.6559472966,0.999420597413,0
4926,Fzd9,Wnt8B,327569,108590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0137715754682,0,0,0,0,0,0,0,0,0,0.999300119716,0
4927,Fzd9,Wnt9A,327569,271095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0679253495449,0,0,0,0,0,0,0,0,0.800191715333,0.994666076468,0
4928,Fzd9,Wnt9B,327569,83024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00275236527575,0,0,0,0,0,0,0,0,0.648739654851,0.995687993833,0
4929,Lef1,2ndBranchialArch_LHS,2414676,153797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00925213179003,0,0,0,0,0,0,0,0,0,0.990493962821,0
4930,Lef1,2ndBranchialArch_RHS,2414676,159138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0111990332019,0,0,0,0,0,0,0,0,0,0.951218439342,0
4931,Lef1,FitzP_BranchialArch_L,2414676,1194804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0400979504237,0,0,0,0,0,0,0,0,0,0.894177622438,0
4932,Lef1,diencephalon,2414676,1219472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0342889538795,0,0,0,0,0,0,0,0,0,0.99617293386,0
4933,Lef1,diencephalon_floor_plate,2414676,71335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00351187234869,0,0,0,0,0,0,0,0,0,1,0
4934,Lef1,embryo,2414676,14409122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.167579676263,0,0,0,0,0,0,0,0.999999171732,0.955297553869,0
4935,Lef1,eye,2414676,56729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00835109184773,0,0,0,0,0,0,0,0,0,1,0
4936,Lef1,forelimb_L,2414676,261002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0636878233239,0,0,0,0,0,0,0,0,0,0.992965571145,0
4937,Lef1,forelimb_L_AER,2414676,10181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00286609149077,0,0,0,0,0,0,0,0,0,0.999901777821,0
4938,Lef1,forelimb_L_PZ,2414676,27426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00864374059857,0,0,0,0,0,0,0,0,0,0.997775833151,0
4939,Lef1,forelimb_L_anterior,2414676,45965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.010763469844,0,0,0,0,0,0,0,0,0,0.993299249429,0
4940,Lef1,forelimb_L_dorsal,2414676,181623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0388873661276,0,0,0,0,0,0,0,0,0,0.988222857237,0
4941,Lef1,forelimb_L_flank,2414676,19602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.84863158128e-05,0,0,0,0,0,0,0,0,0,1,0
4942,Lef1,forelimb_L_flank_proximal,2414676,495458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0182428526842,0,0,0,0,0,0,0,0,0,1,0
4943,Lef1,forelimb_L_flank_proximal_v2,2414676,408923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0182117748538,0,0,0,0,0,0,0,0,0,1,0
4944,Lef1,forelimb_L_middle,2414676,55103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0203792514786,0,0,0,0,0,0,0,0,0,0.983521768325,0
4945,Lef1,forelimb_L_posterior,2414676,45584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0107356720764,0,0,0,0,0,0,0,0,0,0.990193927694,0
4946,Lef1,forelimb_L_proximal,2414676,76790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0124753786116,0,0,0,0,0,0,0,0,0,0.998541476755,0
4947,Lef1,forelimb_L_ventral,2414676,114260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0233279353341,0,0,0,0,0,0,0,0,0,0.9998862244,0
4948,Lef1,forelimb_R,2414676,234439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0627227950362,0,0,0,0,0,0,0,0,0,0.990871825933,0
4949,Lef1,forelimb_R_AER,2414676,13414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00245484991809,0,0,0,0,0,0,0,0,0,0.985015655286,0
4950,Lef1,forelimb_R_PZ,2414676,41958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0124525071721,0,0,0,0,0,0,0,0,0,0.955717622384,0
4951,Lef1,forelimb_R_anterior,2414676,32242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0107393101545,0,0,0,0,0,0,0,0,0,0.999968984554,0
4952,Lef1,forelimb_R_dorsal,2414676,172746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0401533403094,0,0,0,0,0,0,0,0,0,0.987999722135,0
4953,Lef1,forelimb_R_flank,2414676,55479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00063234375519,0,0,0,0,0,0,0,0,0,0.999963950324,0
4954,Lef1,forelimb_R_middle,2414676,69380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0255032448767,0,0,0,0,0,0,0,0,0,0.996468722975,0
4955,Lef1,forelimb_R_posterior,2414676,46795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00977957296261,0,0,0,0,0,0,0,0,0,0.999722192542,0
4956,Lef1,forelimb_R_proximal,2414676,41388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00671934863348,0,0,0,0,0,0,0,0,0,0.999855030444,0
4957,Lef1,forelimb_R_ventral,2414676,114699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0280365665011,0,0,0,0,0,0,0,0,0,0.999965126113,0
4958,Lef1,heart,2414676,840612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000711964320627,0,0,0,0,0,0,0,0,0,1,0
4959,Lef1,hindlimb_L,2414676,177791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.049931616891,0,0,0,0,0,0,0,0,0,1,0
4960,Lef1,hindlimb_R,2414676,152739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0501044208508,0,0,0,0,0,0,0,0,0,0.999600625904,0
